subscriber_id,email_domain,plan_type,subscription_start_date,subscription_end_date,is_churned,acquisition_channel,country,device_primary,created_at
d68b2d80-5b6e-4e05-894a-9df430ed692e,edu,bundle_3,2025-10-27,2025-11-08,True,app_store,US,tablet,2025-12-06T09:50:09
3207867e-e6ef-4670-a2b9-7bc4fe28ec57,yahoo.com,bundle_3,2025-01-02,2025-06-01,True,app_store,IN,desktop,2025-12-06T06:46:05
9721c7e7-51c1-431b-a483-964f07ac2d4f,yahoo.com,games_only,2026-01-14,2026-01-25,True,app_store,US,tablet,2025-12-06T16:23:31
1874dd0d-c03f-433f-a8f3-56fba25bec78,edu,news_only,2025-03-07,2025-09-21,True,referral,US,desktop,2025-12-06T15:17:37
8449a104-2b18-40ce-9635-b76b00ed4da1,yahoo.com,bundle_3,2026-01-14,2026-01-23,True,email,AU,desktop,2025-12-06T07:25:13
e469f236-3da4-475c-ba91-00b8172e3e3c,icloud.com,bundle_3,2025-06-17,2026-01-01,True,app_store,US,mobile,2025-12-06T09:28:33
6a8de226-9c80-43f3-b756-160b9af176bc,edu,bundle_3,2025-09-30,2026-02-15,True,social,US,desktop,2025-12-06T13:26:23
bd245718-453b-4dfa-94b0-989405d473b0,yahoo.com,games_only,2025-05-17,2025-06-05,True,paid_search,US,tablet,2025-12-06T02:22:57
f4d70094-cf9f-45d7-8145-a07be3978286,gmail.com,bundle_all,2026-02-10,2026-03-06,True,social,AU,mobile,2025-12-06T03:04:23
4c9ce4a0-f339-4f5a-b557-be5c74cba275,icloud.com,bundle_all,2025-03-18,2026-03-05,True,social,US,tablet,2025-12-06T08:12:45
424e1c7c-db34-4c4d-af35-0730cc4f5a74,edu,news_only,2025-02-14,2026-02-22,True,social,US,desktop,2025-12-06T09:52:22
de49abd4-3ad9-4e40-a852-2cb20c6ce7be,edu,games_only,2025-06-30,2026-02-02,True,referral,US,tablet,2025-12-06T16:48:09
b798425f-f8ca-4842-bccc-07ce27cf0a04,outlook.com,games_only,2025-04-01,2025-07-24,True,email,US,tablet,2025-12-06T14:46:52
caafbf5e-4469-4a66-90df-204892659029,outlook.com,bundle_3,2026-01-15,2026-02-03,True,referral,US,desktop,2025-12-06T14:54:35
6111d30b-2623-4b68-87bb-6e86b8b54ba1,icloud.com,bundle_all,2025-02-15,2025-04-28,True,referral,US,tablet,2025-12-06T11:21:14
10d25c5d-267d-4580-970e-99be0d1a68eb,edu,bundle_3,2025-11-22,2026-03-06,True,social,US,mobile,2025-12-06T18:50:02
54a78e3c-2ac2-4088-a7ed-f47b965a56e0,edu,cooking_only,2025-02-22,2025-08-17,True,referral,GB,tablet,2025-12-06T18:55:25
ab6d1ad8-1bc1-4a14-b09a-8590bfe7c863,edu,athletic_only,2025-03-20,2025-04-28,True,paid_search,US,mobile,2025-12-06T10:36:28
9a87c023-0952-4943-a7be-f6b5f1193059,edu,news_only,2025-05-10,2025-07-09,True,email,US,tablet,2025-12-06T19:31:01
78a4de32-817a-4b22-a2c0-fdeede907447,outlook.com,bundle_all,2025-01-10,,False,social,US,desktop,2025-12-06T21:33:04
16c448b9-5909-470e-8a7f-c0f9d4ece9f7,icloud.com,bundle_3,2025-06-12,2025-09-14,True,paid_search,US,mobile,2025-12-06T04:34:26
e076c9d5-b72b-4d80-8316-34d288a1ba31,yahoo.com,bundle_3,2025-01-10,2025-05-02,True,email,US,tablet,2025-12-06T21:30:10
e93214c0-45b8-42a1-8628-5d82548c6854,outlook.com,news_only,2025-05-13,2026-02-01,True,social,US,mobile,2025-12-06T14:04:52
f9864694-b597-4ab8-a45a-29c50aa2d3ea,edu,bundle_3,2026-01-23,2026-02-20,True,paid_search,US,tablet,2025-12-06T01:47:05
8053efbf-1103-4b0c-8fb0-edfd08e6a1d1,icloud.com,bundle_all,2025-07-27,2026-03-06,True,paid_search,US,mobile,2025-12-06T13:15:11
596e08ca-cb5b-4ff9-a66c-086280483bcf,yahoo.com,cooking_only,2025-12-16,2026-02-10,True,referral,US,desktop,2025-12-06T22:02:15
58921900-107d-4db5-b8ec-758da8fe9fc1,edu,cooking_only,2025-02-24,2026-01-18,True,social,US,mobile,2025-12-06T22:46:46
83454a99-0bb9-4362-9da0-db580b3b37f8,edu,cooking_only,2025-08-15,2026-03-05,True,organic,IN,mobile,2025-12-06T03:32:49
4dd3a9f2-8f1d-4890-afdd-24a4ac7cc7e8,yahoo.com,games_only,2025-07-03,2025-09-12,True,app_store,US,mobile,2025-12-06T02:40:44
4173c9d4-96ef-486a-975d-a5619da535f1,outlook.com,news_only,2025-07-30,2026-02-12,True,email,US,mobile,2025-12-06T08:07:45
0ef1b6c8-1f81-4041-b3f1-cb5a8100d6a6,outlook.com,cooking_only,2025-05-22,2026-01-21,True,paid_search,US,tablet,2025-12-06T21:15:45
1ad0ceac-9952-471f-9294-69e784896785,yahoo.com,athletic_only,2025-02-15,2025-07-14,True,email,CA,tablet,2025-12-06T03:11:18
e4a77350-70dd-43b3-8f75-a0a5373f7e7f,gmail.com,bundle_all,2025-12-20,2026-01-05,True,referral,US,desktop,2025-12-06T11:11:13
debf6b18-20f2-4e8f-a8a1-2a1ac20a3c5e,gmail.com,news_only,2025-11-16,2026-01-18,True,referral,CA,tablet,2025-12-06T21:45:42
fe36acac-f72c-40f4-80bb-9690f1d9b004,gmail.com,cooking_only,2025-06-23,2025-10-21,True,app_store,US,desktop,2025-12-06T06:59:15
55fbe8cf-f32d-4774-8c22-70abc605e2b9,outlook.com,bundle_3,2025-04-07,2025-04-22,True,organic,IN,desktop,2025-12-06T06:43:42
9d026a0c-27df-4cd5-8dd3-6b6b340a534f,yahoo.com,bundle_all,2025-01-24,,False,referral,US,desktop,2025-12-06T16:06:52
85bea26b-8fb3-4460-b984-a0fe2c1d4dd1,yahoo.com,bundle_3,2025-09-19,2026-03-04,True,app_store,US,desktop,2025-12-06T03:14:13
6f424a88-ed1f-445e-a7a7-2d5524fb3d59,icloud.com,bundle_all,2025-05-20,2025-12-18,True,organic,US,desktop,2025-12-06T07:04:42
9012986b-ae5b-488f-a667-2e84698a83c6,gmail.com,games_only,2025-11-03,2025-11-15,True,email,US,tablet,2025-12-06T15:06:45
709a2811-e3ab-454b-a166-f6dca5a652f7,gmail.com,news_only,2026-02-14,2026-02-25,True,app_store,US,tablet,2025-12-06T22:24:43
b5933d2e-0acb-4da1-9241-324f4c2a4dba,yahoo.com,cooking_only,2026-01-04,2026-02-01,True,referral,GB,tablet,2025-12-06T10:54:42
4ce42fd1-1195-49d8-b6dc-9dc626ed0b8f,outlook.com,bundle_3,2025-05-26,2026-01-17,True,app_store,US,mobile,2025-12-06T16:37:45
1931940b-8328-455b-b8de-2aed1fb4b4d2,icloud.com,athletic_only,2025-04-04,2025-06-13,True,email,GB,mobile,2025-12-06T19:05:03
6715cd1e-5610-41ab-96ca-fa8abbca390f,outlook.com,bundle_all,2025-08-18,2025-10-02,True,email,US,mobile,2025-12-06T23:38:28
73a2a3b3-1f46-4895-9c0c-6b194c6d3187,gmail.com,news_only,2025-05-23,2025-11-08,True,app_store,GB,desktop,2025-12-06T20:52:18
e4572975-e470-405c-9938-efb941e19fa0,icloud.com,games_only,2025-04-02,2025-09-25,True,email,US,mobile,2025-12-06T21:15:51
e697a656-f65c-4653-9ef7-a54bd062d83f,edu,news_only,2025-12-09,2026-02-02,True,social,US,tablet,2025-12-06T00:04:55
a395df83-a64d-4fa6-aeea-348cc537526d,yahoo.com,bundle_3,2025-03-14,2025-06-01,True,email,US,tablet,2025-12-06T17:53:50
cbb7c265-a5dc-453f-ac9d-b9a2d1346885,outlook.com,cooking_only,2025-04-05,2025-11-16,True,social,US,mobile,2025-12-06T07:27:11
76bef332-ef97-4d9a-9371-43f0d7dc3b64,yahoo.com,news_only,2025-05-10,2026-01-01,True,social,CA,desktop,2025-12-06T02:23:25
b374cf5f-d2a7-4840-85e9-2783dc27735c,edu,bundle_3,2025-08-04,2025-12-18,True,referral,US,mobile,2025-12-06T15:01:48
c21c55ad-6860-4579-affb-510c9e39618d,edu,bundle_3,2026-02-16,2026-02-27,True,app_store,US,tablet,2025-12-06T05:16:24
112bb656-a193-47e4-8341-e1af6d64ce58,edu,bundle_3,2025-07-26,2025-12-23,True,paid_search,US,mobile,2025-12-06T22:30:12
3a913ff5-ba82-4f49-b8ad-1447d65b5416,icloud.com,bundle_all,2025-03-13,2025-12-01,True,paid_search,US,desktop,2025-12-06T12:47:23
a416ed69-6af3-401a-9917-59a2d162c33c,outlook.com,bundle_3,2025-05-12,2025-06-24,True,organic,IN,mobile,2025-12-06T12:59:36
86bfbf2b-4f77-4c6a-9219-ceef689a83b0,icloud.com,bundle_all,2025-12-31,2026-01-23,True,app_store,GB,tablet,2025-12-06T22:23:44
3abb4eab-4433-426a-a6a1-8096dc895667,yahoo.com,bundle_all,2025-06-21,,False,email,US,desktop,2025-12-06T20:45:43
ec5433d4-0c67-4744-9325-15915199ec4b,edu,bundle_all,2025-11-11,2025-12-21,True,paid_search,IN,mobile,2025-12-06T08:15:38
f35b8d6f-bb7a-4eab-9eac-fe4cb1e831b1,gmail.com,news_only,2025-11-10,2025-11-18,True,organic,US,desktop,2025-12-06T12:45:37
f75ffa43-21b9-460f-b134-d953cc96f6ee,outlook.com,athletic_only,2025-01-16,2025-04-29,True,email,CA,desktop,2025-12-06T22:19:32
90fadb25-c457-4e87-a991-e2d9e1b97124,icloud.com,athletic_only,2025-11-08,2026-01-29,True,referral,US,tablet,2025-12-06T02:06:40
c2c44c7b-daaf-4d82-833c-55f78dc39401,icloud.com,news_only,2026-01-18,2026-02-03,True,referral,US,tablet,2025-12-06T12:44:19
8f835d3d-a9e2-4048-b4ae-63d689803125,gmail.com,bundle_all,2025-03-02,,False,organic,US,tablet,2025-12-06T13:33:26
fc36e3bf-8040-48fe-993b-1da786d34b7a,icloud.com,news_only,2025-12-16,2026-01-14,True,email,GB,mobile,2025-12-06T15:11:32
f006d4bc-0e3e-44b3-b832-0524b01d2163,yahoo.com,cooking_only,2025-07-24,2025-09-23,True,email,US,mobile,2025-12-06T06:16:57
3978a2df-c042-49a7-891d-6179e6f6bb34,gmail.com,cooking_only,2025-07-19,2026-01-01,True,referral,US,desktop,2025-12-06T02:24:07
25f602b5-60b5-4530-8996-e4cff4beb6fe,outlook.com,bundle_all,2025-05-30,2025-10-04,True,paid_search,US,mobile,2025-12-06T00:03:17
2b6db1a4-5a25-43d7-9d43-1f4c916d982c,gmail.com,games_only,2024-12-09,2026-01-24,True,organic,US,mobile,2025-12-06T12:38:33
6ae0d5a0-0461-476b-a5fa-4521f0ad2a55,outlook.com,athletic_only,2025-12-30,2026-02-06,True,social,US,desktop,2025-12-06T11:43:56
11983397-0cb6-4b7e-a6ea-b3b4536f0d75,outlook.com,bundle_3,2025-05-16,2025-11-23,True,paid_search,US,desktop,2025-12-06T10:51:06
90304ca6-0241-4339-a592-0048bce4723b,gmail.com,bundle_all,2026-02-24,2026-03-04,True,app_store,US,tablet,2025-12-06T08:44:48
6a222a3a-a089-4fad-ac3c-aff58a881a19,edu,games_only,2025-06-12,2026-02-17,True,paid_search,US,mobile,2025-12-06T20:52:20
4ad35413-4105-4d99-b01b-fb5d1aefd7ed,icloud.com,bundle_all,2025-06-08,,False,referral,US,tablet,2025-12-06T15:25:47
3f582481-82de-4612-8112-644287c17df3,gmail.com,news_only,2025-01-16,2025-09-23,True,referral,US,tablet,2025-12-06T06:45:09
3b76db03-d2a1-4594-9507-4d425b1fccaf,gmail.com,games_only,2025-09-24,2026-02-07,True,email,US,mobile,2025-12-06T09:53:43
d25802c6-8f9f-4c4a-83aa-486db0c6a77d,gmail.com,athletic_only,2025-08-02,2025-12-01,True,paid_search,US,mobile,2025-12-06T07:13:10
2960d100-de0d-468e-8ff6-52208f5223d6,outlook.com,games_only,2025-11-08,2025-11-28,True,referral,US,desktop,2025-12-06T12:49:17
eb64e0fa-3413-4199-b8fa-a620355e6a08,yahoo.com,bundle_all,2025-04-16,2025-06-25,True,app_store,US,desktop,2025-12-06T02:50:44
ba438bc3-3b64-472e-add6-af4d870efda6,gmail.com,bundle_3,2025-03-30,2026-02-07,True,referral,US,tablet,2025-12-06T23:47:46
045d0cfd-98e5-4628-a337-d05bb3768c97,outlook.com,bundle_3,2025-10-30,2026-02-23,True,email,US,mobile,2025-12-06T09:05:07
710adecc-d855-4dda-92d9-3ffda9e7d927,gmail.com,bundle_all,2025-12-20,2026-01-20,True,app_store,US,desktop,2025-12-06T12:36:47
79b76e6f-aa23-4533-9b77-56d95d9abc01,outlook.com,bundle_all,2025-01-06,2025-04-20,True,paid_search,US,desktop,2025-12-06T21:59:50
c1738daf-f365-4432-be9d-52e9cc92926e,gmail.com,bundle_all,2025-11-10,2025-12-15,True,paid_search,US,desktop,2025-12-06T10:09:52
f725fb72-6094-4c5c-84fd-51a4cc7ebde5,yahoo.com,cooking_only,2026-02-07,2026-02-28,True,app_store,US,tablet,2025-12-06T21:54:51
fc12fcaf-d541-43dc-bbd2-bd8eba339f64,edu,games_only,2024-12-23,2025-06-06,True,referral,US,tablet,2025-12-06T18:30:40
2d3b000c-93d2-4355-9ee2-3c6abbda68cc,gmail.com,games_only,2025-08-16,2025-11-27,True,social,US,tablet,2025-12-06T06:54:46
b29cc3ba-5e97-47fc-9d61-6dcfe305aeec,yahoo.com,cooking_only,2025-03-31,2025-05-03,True,paid_search,GB,desktop,2025-12-06T21:58:54
674983ce-7bcb-4fee-8cb1-c44f08bb0f04,outlook.com,bundle_all,2024-12-17,2025-06-14,True,referral,US,desktop,2025-12-06T12:25:04
3878ab8e-2f23-4f86-b154-03df16d4baa8,edu,news_only,2025-04-29,2025-08-13,True,paid_search,US,desktop,2025-12-06T18:55:51
349189df-1d6c-494b-a7cd-a79e57a907a5,yahoo.com,bundle_all,2025-12-04,2026-03-04,True,app_store,US,tablet,2025-12-06T15:18:57
9327d62e-5966-4c60-bbf0-b140236ee142,yahoo.com,bundle_all,2025-03-27,,False,referral,US,desktop,2025-12-06T23:54:36
e79c4666-8725-409b-b79f-bc0358a05b29,yahoo.com,bundle_all,2026-01-12,,False,paid_search,IN,desktop,2025-12-06T21:53:10
c3591d01-a893-4650-9b35-caa9d1750a02,yahoo.com,cooking_only,2025-01-24,2025-09-30,True,organic,US,tablet,2025-12-06T20:21:37
889990c6-562e-45d8-b693-5ba7dd05d399,yahoo.com,bundle_3,2025-02-20,2025-09-21,True,organic,US,desktop,2025-12-06T15:19:44
5c816a2d-6dac-4145-bcc1-93f5aa6e0f63,gmail.com,news_only,2025-03-04,2025-09-19,True,paid_search,CA,tablet,2025-12-06T12:17:40
a27be82a-140f-43cc-941b-8d1f428a35ac,gmail.com,news_only,2025-06-12,2025-08-17,True,organic,US,tablet,2025-12-06T16:14:01
52e6f25d-2314-4ca9-8f0c-07477c06f215,edu,news_only,2025-09-25,2025-10-26,True,email,US,tablet,2025-12-06T22:27:19
1608ec1c-1d3d-489e-bdc0-1b3587564fea,edu,news_only,2025-01-25,2026-02-01,True,email,US,tablet,2025-12-06T00:25:35
cdb8e4d5-b2ef-4a9c-aedf-c305e8086eba,gmail.com,games_only,2026-01-11,2026-02-18,True,app_store,CA,tablet,2025-12-06T22:52:50
8429d780-97fc-4629-91b5-46b361a4d120,yahoo.com,news_only,2025-12-26,2026-01-17,True,app_store,US,mobile,2025-12-06T17:28:51
8d63caf4-7fb8-44b3-8715-373f86a30a59,yahoo.com,bundle_3,2024-12-26,2025-04-17,True,organic,US,mobile,2025-12-06T02:07:32
24a8691c-bddf-40cb-8930-99bc14eb0e8b,gmail.com,bundle_all,2025-09-10,2026-03-04,True,email,US,tablet,2025-12-06T09:42:34
1a690f85-3b3a-4d7f-9718-69309a120a4a,edu,bundle_3,2025-09-27,2025-12-23,True,social,US,tablet,2025-12-06T06:44:06
183b466b-72c1-4613-8bea-7e802ebbf7e3,yahoo.com,news_only,2024-12-28,2025-04-10,True,social,CA,mobile,2025-12-06T04:38:35
59b0dcec-9803-4d7b-aaf3-26257d3a0c96,gmail.com,bundle_all,2025-06-07,2026-01-16,True,app_store,US,desktop,2025-12-06T20:57:10
ecfe92c8-4d95-4777-b37d-88b70e119990,outlook.com,bundle_3,2025-01-17,2026-01-05,True,referral,US,mobile,2025-12-06T02:40:46
a1d2ea9b-a35f-48df-a216-e3ae9491b4ed,icloud.com,bundle_all,2025-10-26,2025-11-26,True,app_store,US,tablet,2025-12-06T19:10:26
f7d6fb22-a27d-4e6f-a38e-2e5f8c696699,outlook.com,games_only,2025-05-16,2025-12-31,True,organic,IN,mobile,2025-12-06T02:17:07
c199ed94-3fad-42b8-a25e-ec02ffc1a7e5,icloud.com,news_only,2025-11-21,2025-12-06,True,referral,US,desktop,2025-12-06T08:09:55
e7047912-abbf-4169-8469-8ef6df6c36de,yahoo.com,games_only,2025-04-25,2025-11-11,True,paid_search,IN,mobile,2025-12-06T05:33:46
6d0f913a-b3f3-41a4-a40f-bd720ca7e724,gmail.com,cooking_only,2025-10-03,2026-02-12,True,app_store,US,tablet,2025-12-06T09:35:17
ce261aa6-93d6-49a8-b717-2269dc98f191,outlook.com,news_only,2024-12-30,2026-01-25,True,email,US,tablet,2025-12-06T21:50:34
34eee44d-e0d7-42c4-8a4b-39f2bd560ee0,yahoo.com,news_only,2026-02-14,2026-03-02,True,social,US,tablet,2025-12-06T22:09:42
c4e3f126-26d4-4235-b7bb-0c39cb44535c,gmail.com,bundle_all,2025-06-17,2025-11-07,True,referral,US,desktop,2025-12-06T22:49:15
f6d2f6a2-6808-4d3f-908d-104d74f2bbcb,outlook.com,news_only,2025-07-08,2025-08-30,True,social,GB,tablet,2025-12-06T09:17:27
05858ce1-dae3-4695-b082-15a4001f9d22,icloud.com,news_only,2025-12-08,2026-01-13,True,referral,CA,desktop,2025-12-06T13:49:20
86c7b1de-1279-477c-b69f-6120a2eabf68,yahoo.com,games_only,2025-10-26,2026-02-03,True,organic,US,mobile,2025-12-06T02:47:18
d74e8f0b-d657-4ec0-8077-7f75298a5946,outlook.com,news_only,2025-08-15,2025-08-24,True,referral,US,tablet,2025-12-06T04:30:31
1005d052-3724-45b9-b85c-be2bcdcfb505,gmail.com,news_only,2025-11-17,2026-02-21,True,paid_search,US,mobile,2025-12-06T23:00:45
f1ae3871-0158-457a-9662-81b1a54e714d,edu,bundle_3,2025-09-05,2025-11-13,True,referral,US,tablet,2025-12-06T14:10:43
7503aa89-181e-4a12-b4d3-7a8895832d88,yahoo.com,cooking_only,2026-01-01,2026-01-22,True,organic,US,mobile,2025-12-06T16:22:03
ab981404-fcbf-4b77-85f7-a657a7e2112b,gmail.com,bundle_3,2025-06-18,2026-02-28,True,social,AU,mobile,2025-12-06T17:54:49
9f223f20-a6ad-481c-858d-0022ca641f9e,icloud.com,games_only,2025-05-03,2025-10-07,True,email,US,tablet,2025-12-06T18:25:13
7d22e3d4-885a-47ae-a2c1-f1db22d18a8a,gmail.com,cooking_only,2025-10-31,2026-03-01,True,paid_search,AU,desktop,2025-12-06T01:22:00
13647fe2-f3a4-437b-a6ba-d6f6af720f4e,gmail.com,news_only,2025-05-23,2025-07-23,True,social,AU,mobile,2025-12-06T12:22:00
b27c8633-4f26-4aa9-9b31-9681ec7518ba,edu,bundle_all,2025-08-14,2026-01-03,True,email,US,desktop,2025-12-06T00:09:49
c1166345-2455-40b9-9f29-0be1360c7ea0,icloud.com,news_only,2025-03-31,2025-10-15,True,social,US,mobile,2025-12-06T17:51:17
3f95dcfd-43d2-4213-b69e-67ee6406e7b6,yahoo.com,bundle_all,2025-07-18,2025-11-14,True,email,US,desktop,2025-12-06T00:22:56
b2578f36-4630-4e8e-8e7e-8c6924670194,gmail.com,cooking_only,2025-03-17,2025-08-16,True,email,US,tablet,2025-12-06T10:57:02
5f872982-2705-4102-9287-451f198eef08,icloud.com,bundle_all,2025-03-17,,False,organic,US,tablet,2025-12-06T15:51:43
3f17b9f7-b57e-47a9-9488-bb57d8f789bf,edu,news_only,2025-05-21,2025-12-18,True,referral,AU,desktop,2025-12-06T04:07:06
14436aa4-9b26-4955-8060-8fdd09c1cb01,gmail.com,games_only,2025-02-08,2025-10-29,True,referral,US,tablet,2025-12-06T10:27:38
cf1eb1b3-f944-4eee-af2e-9f2fa4571bcb,outlook.com,news_only,2025-07-16,2025-10-03,True,organic,GB,mobile,2025-12-06T19:09:46
99d6d800-ce65-4537-b8d9-6c96ed0118df,icloud.com,news_only,2025-04-12,2025-06-16,True,referral,US,desktop,2025-12-06T06:30:45
c1da1d17-7f23-477d-b047-3038f10607a8,edu,games_only,2025-01-27,2025-10-18,True,email,US,tablet,2025-12-06T20:40:09
3b34054a-0add-4494-a544-cfe31eebc0a0,yahoo.com,bundle_all,2025-02-11,2025-07-08,True,email,US,tablet,2025-12-06T06:05:55
9ba68fa4-a117-4341-8327-d283677b3c6f,yahoo.com,bundle_all,2025-07-02,2026-01-04,True,email,US,desktop,2025-12-06T01:32:27
0eda72ce-cbf2-4ecf-8733-056a2bb4caaf,icloud.com,news_only,2025-05-10,2025-11-19,True,social,GB,mobile,2025-12-06T10:57:03
e3b42581-ec76-44a6-9bc5-e7f373e2220c,icloud.com,bundle_all,2024-12-06,2025-12-29,True,email,US,desktop,2025-12-06T19:06:27
9565b74e-ff4a-4ca6-9bbf-ae0a10176dde,gmail.com,bundle_all,2025-08-14,2025-11-06,True,organic,US,tablet,2025-12-06T17:49:55
7fa8de6e-6622-47e4-bc81-c5f273725e06,icloud.com,bundle_all,2025-06-08,,False,referral,GB,tablet,2025-12-06T19:23:15
e742c8f9-adcc-44c1-af6c-eeafb3941bdd,gmail.com,news_only,2025-03-23,2025-05-13,True,email,US,tablet,2025-12-06T03:02:37
91257894-7f82-451c-b0d4-b6e79199d1d0,outlook.com,athletic_only,2025-11-06,2025-12-07,True,organic,US,tablet,2025-12-06T19:21:19
f840ad5f-3ee0-46c1-a2d4-ffee1e750631,yahoo.com,news_only,2025-12-30,2026-02-21,True,organic,US,desktop,2025-12-06T17:45:16
ae004a9c-9bb1-44ed-bf60-af1a227c0cd2,edu,cooking_only,2025-12-29,2026-03-04,True,social,AU,desktop,2025-12-06T20:45:07
1ca99b77-6317-4e6a-be4b-595b7dc29fd8,edu,cooking_only,2025-01-09,2025-10-11,True,organic,US,desktop,2025-12-06T22:08:18
dd98fafc-d470-4f17-9645-2082e151b3f0,outlook.com,bundle_all,2025-09-21,2025-11-15,True,paid_search,US,tablet,2025-12-06T02:10:28
a93e89d5-8149-495a-969e-78b797a35d4a,outlook.com,games_only,2025-06-20,2025-10-04,True,app_store,US,mobile,2025-12-06T00:10:36
0971a833-8d3a-4c2d-a2bd-e776a61a901c,outlook.com,bundle_all,2025-11-27,2026-02-07,True,app_store,GB,tablet,2025-12-06T08:19:54
a97e013c-014c-4cdb-b175-615876f5c7e0,yahoo.com,bundle_all,2025-12-03,2025-12-25,True,email,US,mobile,2025-12-06T09:02:40
7d571bcf-91b5-41f2-a39c-4414befcbb32,icloud.com,bundle_all,2025-04-27,,False,organic,US,mobile,2025-12-06T06:34:07
05723ce3-63a8-4d45-a925-4f8c08b90fc4,icloud.com,bundle_all,2025-06-01,2025-12-13,True,organic,IN,tablet,2025-12-06T08:46:08
dacb38ab-fcca-4600-90b4-97c51525bb69,gmail.com,bundle_3,2025-10-15,2025-11-05,True,social,US,desktop,2025-12-06T05:16:01
395ba560-5c27-4a0a-bd88-ecf2076ba6fa,gmail.com,news_only,2026-02-23,2026-03-06,True,referral,GB,desktop,2025-12-06T20:16:55
4484bf84-2e50-4e57-bfb3-71a39d457051,yahoo.com,news_only,2025-10-11,2026-02-08,True,social,US,tablet,2025-12-06T20:51:54
12c57eb7-a7e2-4434-95cb-a4d040858b56,icloud.com,games_only,2025-02-23,2025-10-10,True,email,AU,mobile,2025-12-06T15:11:29
e9cfb634-5711-4573-91a2-06c0095d6e96,yahoo.com,bundle_all,2026-02-20,2026-03-06,True,referral,US,desktop,2025-12-06T05:56:11
76a17035-2f8a-4256-9418-900510459071,yahoo.com,games_only,2025-11-22,2025-12-07,True,organic,US,desktop,2025-12-06T20:25:06
f62b994f-e3e6-4b66-8548-f296c0d81ba8,edu,news_only,2025-02-14,2025-02-27,True,organic,US,mobile,2025-12-06T03:52:00
994a682b-20f5-48d9-9b89-9541040fb17c,yahoo.com,games_only,2025-10-31,2025-11-23,True,organic,US,tablet,2025-12-06T19:00:50
fe5ba701-f793-4b1d-880e-2c485a8c034d,gmail.com,athletic_only,2026-01-15,2026-02-12,True,email,US,tablet,2025-12-06T14:52:10
113b6680-b236-4e6c-8869-9bfbb3f75297,edu,bundle_3,2025-08-08,2025-08-29,True,referral,US,tablet,2025-12-06T03:01:52
6f7c4b6f-dffb-4f45-b6c0-0230bf8bc445,outlook.com,bundle_all,2025-09-10,2026-01-25,True,email,US,mobile,2025-12-06T00:14:27
fc4426db-88e8-4494-a9f1-c81f2d5e997f,outlook.com,bundle_3,2025-06-04,2025-10-04,True,referral,AU,mobile,2025-12-06T15:10:07
db6fb47f-9079-45bc-9197-8ed599399727,gmail.com,bundle_all,2025-04-29,2025-10-23,True,social,AU,mobile,2025-12-06T01:38:09
5606443a-fa6a-487e-9d13-0ddc0ff2c307,outlook.com,bundle_all,2025-09-03,2025-10-26,True,email,AU,tablet,2025-12-06T09:39:52
71637cbe-7a8a-427f-a41d-6b8c90c6c76e,icloud.com,bundle_all,2025-01-28,2025-10-17,True,social,CA,tablet,2025-12-06T02:50:00
4f610b95-561d-4e7c-a702-9755eb5b9e41,icloud.com,games_only,2025-02-20,2025-05-13,True,email,US,tablet,2025-12-06T15:52:04
9483e788-a65f-42fd-b140-fc77c5ecce3e,icloud.com,bundle_all,2025-07-12,,False,email,US,mobile,2025-12-06T05:49:24
fcc3f1b1-d684-4656-9457-d08dfec570a6,outlook.com,bundle_3,2025-08-16,2026-02-16,True,app_store,GB,desktop,2025-12-06T04:51:41
e8909f66-a70b-4e76-b658-515efd083917,edu,cooking_only,2025-06-20,2025-11-01,True,app_store,US,tablet,2025-12-06T07:24:05
5e9fb1ed-2a55-47a7-816f-d23161a71cc3,yahoo.com,news_only,2025-07-09,2026-01-30,True,referral,US,desktop,2025-12-06T00:13:54
54ecd3df-e71a-4ffe-b18f-b7cc0e45435d,gmail.com,bundle_all,2025-09-17,2025-10-28,True,organic,AU,desktop,2025-12-06T04:18:29
62c128a0-bce0-4c1e-858a-2ae389103a16,yahoo.com,bundle_all,2026-02-15,2026-02-28,True,email,CA,mobile,2025-12-06T23:08:07
5b3baf16-62d1-48aa-8255-bce76bea6df1,outlook.com,athletic_only,2025-12-01,2025-12-11,True,social,US,mobile,2025-12-06T21:37:04
c696cf8a-c6ca-4c49-b213-0ad7f9413f69,yahoo.com,bundle_3,2025-10-06,2025-10-20,True,social,US,mobile,2025-12-06T02:00:36
392d4653-d4d0-424c-a5f1-08997c98650d,outlook.com,games_only,2025-07-07,2025-08-29,True,referral,US,tablet,2025-12-06T22:19:30
287ad9ee-433e-4aa4-bf60-5b3ad906fe2b,icloud.com,bundle_3,2025-05-27,2025-06-09,True,organic,US,tablet,2025-12-06T01:38:48
a9a6d1cf-1ef9-47e8-8f1b-3533c280d042,outlook.com,bundle_all,2025-02-26,2025-10-07,True,app_store,GB,desktop,2025-12-06T18:32:19
deb7b9c0-1f60-4bd1-8f7e-914a1b164e7d,gmail.com,news_only,2025-07-10,2025-09-24,True,app_store,US,mobile,2025-12-06T23:13:25
20a8c80c-da1f-4acc-a565-5cc60bb78d87,edu,news_only,2025-03-28,2026-01-15,True,organic,CA,desktop,2025-12-06T15:20:41
8662c388-1f81-4a15-aff5-559cbd56b68e,icloud.com,news_only,2026-02-02,2026-02-10,True,referral,US,desktop,2025-12-06T03:06:04
